Subject,Block,Trial,Direction,Velocity,Blink,BlinkDuration,ResponseError
241,3,22,-1,240,1,146,9.1039
241,3,23,1,180,1,0,-4.7412
241,3,24,-1,180,1,143,-3.742
241,3,25,-1,180,1,0,3.2996
241,3,26,-1,240,1,0,-4.0604
241,3,27,1,240,1,0,-5.972
241,3,28,-1,180,1,0,0.40625
241,3,29,1,240,1,89,-3.2234
241,3,30,1,180,1,0,0.66482
241,3,31,1,240,1,174,0.11709
241,3,32,-1,240,1,117,-18.596
241,3,33,1,180,1,133,-0.52933
241,3,34,1,240,1,106,9.3739
241,3,35,1,240,1,0,4.199
241,3,36,-1,240,1,104,5.4643
241,3,37,1,180,1,142,12.532
241,3,38,-1,240,1,0,2.3489
241,3,39,-1,240,1,119,-0.68893
241,3,40,1,180,1,0,1.0113
241,3,41,1,180,1,109,9.7115
241,3,42,-1,240,1,95,-12.737
241,3,43,-1,180,1,0,-2.2285
241,3,44,-1,180,1,182,0.15425
241,3,45,-1,240,1,0,1.6161
241,3,46,-1,240,1,106,4.8538
241,3,47,-1,180,1,0,-14.031
241,3,48,1,180,1,0,4.9836
241,3,49,1,180,1,0,-4.7661
241,3,50,1,240,1,0,-4.2293
241,3,51,-1,240,1,0,3.0649
241,3,52,1,240,1,110,3.6889
241,3,53,1,180,1,102,0.77499
241,3,54,-1,240,1,116,-4.5675
241,3,55,1,180,1,0,-10.27
241,3,56,-1,180,1,113,-0.62018
241,3,57,-1,240,1,87,-11.088
241,3,58,-1,180,1,0,-15.977
241,3,59,-1,180,1,66,13.888
241,3,60,1,180,1,101,3.5208
241,3,61,-1,180,1,114,3.6497
241,3,62,-1,240,1,130,-1.3787
241,3,63,-1,240,1,0,1.8452
241,3,64,-1,240,1,129,-8.1497
241,3,65,-1,180,1,120,-2.452
241,3,66,-1,180,1,0,-10.354
241,3,67,1,180,1,0,11.372
241,3,68,1,240,1,0,-3.6988
241,3,69,1,180,1,74,7.7137
241,3,70,-1,240,1,108,-0.67123
241,3,71,1,180,1,78,7.5867
241,3,72,-1,180,1,129,2.3516
241,3,73,1,240,1,53,-8.7941
241,3,74,-1,180,1,0,-12.092
241,3,75,-1,180,1,98,-5.0557
241,3,76,1,240,1,75,0.33901
241,3,77,1,180,1,137,10.749
241,3,78,1,180,1,0,-13.286
241,3,79,1,240,1,0,9.9202
241,3,80,-1,240,1,0,-15.553
241,4,1,-1,180,0,0,-7.8586
241,4,2,1,180,0,0,7.2979
241,4,3,-1,180,0,0,-6.6579
241,4,4,1,240,0,0,0.42362
241,4,5,-1,240,0,0,-16.988
241,4,6,-1,180,0,0,-2.3444
241,4,7,1,240,0,0,3.4082
241,4,8,-1,240,0,0,1.7232
241,4,9,1,180,0,0,-10.322
241,4,10,-1,180,0,0,-0.49887
241,4,11,-1,180,0,0,4.8171
241,4,12,-1,240,0,0,15.791
241,4,13,-1,180,0,0,2.2846
241,4,14,1,240,0,0,-3.479
241,4,15,-1,240,0,0,-9.0535
241,4,16,1,180,0,0,-11.928
241,4,17,1,240,0,0,-2.9026
241,4,18,-1,240,0,0,-13.705
241,4,19,-1,240,0,0,-14.566
241,4,20,1,240,0,0,10.957
241,4,21,-1,180,0,0,-4.5136
241,4,22,1,240,0,0,-6.5591
241,4,23,1,180,0,0,-4.1483
241,4,24,1,180,0,0,5.6961
241,4,25,1,180,0,0,2.5808
241,4,26,1,180,0,0,-1.8625
241,4,27,1,180,0,0,-4.5342
241,4,28,1,180,0,0,5.7834
241,4,29,1,180,0,0,-10.246
241,4,30,-1,180,0,0,-12.634
241,4,31,1,240,0,0,-0.83976
241,4,32,1,240,0,0,3.403
241,4,33,-1,240,0,0,-1.1136
241,4,34,1,180,0,0,3.0785
241,4,35,-1,240,0,0,-8.6468
241,4,36,-1,240,0,0,9.3656
241,4,37,-1,180,0,0,4.0133
241,4,38,-1,240,0,0,-4.3266
241,4,39,1,240,0,0,1.1616
241,4,40,-1,240,0,0,8.688
241,4,41,1,240,0,0,-1.905
241,4,42,-1,180,0,0,8.0129
241,4,43,1,180,0,0,-9.0501
241,4,44,-1,180,0,0,-1.5266
241,4,45,1,180,0,0,-1.7807
241,4,46,1,240,0,0,-5.8908
241,4,47,-1,180,0,0,-18.433
241,4,48,-1,180,0,0,-1.4653
241,4,49,1,180,0,0,-11.515
241,4,50,-1,180,0,0,-5.056
241,4,51,1,240,0,0,-6.5701
241,4,52,1,240,0,0,5.3689
241,4,53,1,240,0,0,-18.407
241,4,54,-1,240,0,0,-3.8325
241,4,55,-1,180,0,0,-11.491
241,4,56,-1,240,0,0,-1.5118
241,4,57,-1,240,0,0,5.1231
241,4,58,-1,240,0,0,-13.468
241,4,59,1,240,0,0,-1.1481
241,4,60,1,180,0,0,-0.40796
241,4,61,1,240,0,0,10.022
241,4,62,-1,240,0,0,5.7873
241,4,63,1,180,0,0,-2.8129
241,4,64,1,180,0,0,-9.5109
241,4,65,-1,180,0,0,-5.9653
241,4,66,1,240,0,0,-5.6231
241,4,67,1,240,0,0,-2.3396
241,4,68,-1,180,0,0,-3.2833
241,4,69,-1,240,0,0,7.6934
241,4,70,-1,240,0,0,7.1812
241,4,71,1,180,0,0,3.1408
241,4,72,-1,180,0,0,5.0048
241,4,73,-1,180,0,0,-3.9524
241,4,74,1,240,0,0,-10.32
241,4,75,-1,180,0,0,0.72884
241,4,76,-1,240,0,0,7.2047
241,4,77,1,240,0,0,-18.789
241,4,78,-1,240,0,0,5.9219
241,4,79,1,180,0,0,-10.521
241,4,80,1,180,0,0,8.1438
